bank_transaction_id,bank_transaction_category,bank_transaction_dataset
21790321,ACCOMMODATION_AND_MEALS,TRAIN
21790322,ACCOMMODATION_AND_MEALS,TRAIN
21790323,ACCOMMODATION_AND_MEALS,TRAIN
21790324,ACCOMMODATION_AND_MEALS,TRAIN
21790325,ACCOMMODATION_AND_MEALS,TRAIN
21790326,ACCOMMODATION_AND_MEALS,TRAIN
21790327,ACCOMMODATION_AND_MEALS,TRAIN
21790328,ACCOMMODATION_AND_MEALS,TRAIN
21790329,ACCOMMODATION_AND_MEALS,TRAIN
21790330,ACCOMMODATION_AND_MEALS,TRAIN
21790331,ACCOMMODATION_AND_MEALS,TRAIN
21790332,ACCOMMODATION_AND_MEALS,TRAIN
21790333,ACCOMMODATION_AND_MEALS,TRAIN
21790334,ACCOMMODATION_AND_MEALS,TRAIN
21790335,ACCOMMODATION_AND_MEALS,TRAIN
21790336,ACCOMMODATION_AND_MEALS,TRAIN
21790337,ACCOMMODATION_AND_MEALS,TRAIN
21790338,ACCOMMODATION_AND_MEALS,TRAIN
21790339,ACCOMMODATION_AND_MEALS,TRAIN
21790340,ACCOMMODATION_AND_MEALS,TRAIN
21790341,ACCOMMODATION_AND_MEALS,TRAIN
21790342,ACCOMMODATION_AND_MEALS,TRAIN
21790343,ACCOMMODATION_AND_MEALS,TRAIN
21790344,ACCOMMODATION_AND_MEALS,TRAIN
21790345,ACCOMMODATION_AND_MEALS,TRAIN
21790346,ACCOMMODATION_AND_MEALS,TRAIN
21790347,ACCOMMODATION_AND_MEALS,TRAIN
21790348,ACCOMMODATION_AND_MEALS,TRAIN
21790349,ACCOMMODATION_AND_MEALS,TRAIN
21790350,ACCOMMODATION_AND_MEALS,TRAIN
21790351,ACCOMMODATION_AND_MEALS,TRAIN
21790352,ACCOMMODATION_AND_MEALS,TRAIN
21790353,ACCOMMODATION_AND_MEALS,TRAIN
21790354,ACCOMMODATION_AND_MEALS,TRAIN
21790355,ACCOMMODATION_AND_MEALS,TRAIN
21790356,ACCOMMODATION_AND_MEALS,TRAIN
21790357,ACCOMMODATION_AND_MEALS,TRAIN
21790358,ACCOMMODATION_AND_MEALS,TRAIN
21790359,ACCOMMODATION_AND_MEALS,TRAIN
21790360,ACCOMMODATION_AND_MEALS,TRAIN
21790361,ACCOMMODATION_AND_MEALS,TRAIN
21790362,ACCOMMODATION_AND_MEALS,TRAIN
21790363,ACCOMMODATION_AND_MEALS,TRAIN
21790364,ACCOMMODATION_AND_MEALS,TRAIN
21790365,ACCOMMODATION_AND_MEALS,TRAIN
21790366,ACCOMMODATION_AND_MEALS,TRAIN
21790367,TRAVEL,TRAIN
21790368,ACCOMMODATION_AND_MEALS,TRAIN
21790369,ACCOMMODATION_AND_MEALS,TRAIN
21790370,ACCOMMODATION_AND_MEALS,TRAIN
21790371,ACCOMMODATION_AND_MEALS,TRAIN
21790372,ACCOMMODATION_AND_MEALS,TRAIN
21790373,ACCOMMODATION_AND_MEALS,TRAIN
21790374,ACCOMMODATION_AND_MEALS,TRAIN
21790375,ACCOMMODATION_AND_MEALS,TRAIN
21790376,ACCOMMODATION_AND_MEALS,TRAIN
21790377,ACCOMMODATION_AND_MEALS,TRAIN
21790378,ACCOMMODATION_AND_MEALS,TRAIN
21790379,TRAVEL,TRAIN
21790380,ACCOMMODATION_AND_MEALS,TRAIN
21790381,ACCOMMODATION_AND_MEALS,TRAIN
21790382,ACCOMMODATION_AND_MEALS,TRAIN
21790383,ACCOMMODATION_AND_MEALS,TRAIN
21790384,ACCOMMODATION_AND_MEALS,TRAIN
21790385,ACCOMMODATION_AND_MEALS,TRAIN
21790386,ACCOMMODATION_AND_MEALS,TRAIN
21790387,ACCOMMODATION_AND_MEALS,TRAIN
21790388,ACCOMMODATION_AND_MEALS,TRAIN
21790389,ACCOMMODATION_AND_MEALS,TRAIN
21790390,ACCOMMODATION_AND_MEALS,TRAIN
21790391,ACCOMMODATION_AND_MEALS,TRAIN
21790392,ACCOMMODATION_AND_MEALS,TRAIN
21790393,MOTOR_EXPENSES,TRAIN
21790394,ACCOMMODATION_AND_MEALS,TRAIN
21790395,ACCOMMODATION_AND_MEALS,TRAIN
21790396,ACCOMMODATION_AND_MEALS,TRAIN
21790397,ACCOMMODATION_AND_MEALS,TRAIN
21790398,ACCOMMODATION_AND_MEALS,TRAIN
21790399,ACCOMMODATION_AND_MEALS,TRAIN
21790400,ACCOMMODATION_AND_MEALS,TRAIN
21790401,ACCOMMODATION_AND_MEALS,TRAIN
21790402,ACCOMMODATION_AND_MEALS,TRAIN
21790403,ACCOMMODATION_AND_MEALS,TRAIN
21790404,ACCOMMODATION_AND_MEALS,TRAIN
21790405,ACCOMMODATION_AND_MEALS,TRAIN
21790406,ACCOMMODATION_AND_MEALS,TRAIN
21790407,ACCOMMODATION_AND_MEALS,TRAIN
21790408,ACCOMMODATION_AND_MEALS,TRAIN
21790409,ACCOMMODATION_AND_MEALS,TRAIN
21790410,ACCOMMODATION_AND_MEALS,TRAIN
21790411,ACCOMMODATION_AND_MEALS,TRAIN
21790412,ACCOMMODATION_AND_MEALS,TRAIN
21790413,ACCOMMODATION_AND_MEALS,TRAIN
21790414,ACCOMMODATION_AND_MEALS,TRAIN
21790415,ACCOMMODATION_AND_MEALS,TRAIN
21790416,ACCOMMODATION_AND_MEALS,TRAIN
21790417,ACCOMMODATION_AND_MEALS,TRAIN
21790418,ACCOMMODATION_AND_MEALS,TRAIN
21790419,ACCOMMODATION_AND_MEALS,TRAIN
21790420,ACCOMMODATION_AND_MEALS,TRAIN
21790421,ACCOMMODATION_AND_MEALS,TRAIN
21790422,ACCOMMODATION_AND_MEALS,TRAIN
21790423,ACCOMMODATION_AND_MEALS,TRAIN
21790424,ACCOMMODATION_AND_MEALS,TRAIN
21790425,ACCOMMODATION_AND_MEALS,TRAIN
21790426,ACCOMMODATION_AND_MEALS,TRAIN
21790427,ACCOMMODATION_AND_MEALS,TRAIN
21790428,ACCOMMODATION_AND_MEALS,TRAIN
21790429,ACCOMMODATION_AND_MEALS,TRAIN
21790430,ACCOMMODATION_AND_MEALS,TRAIN
21790431,ACCOMMODATION_AND_MEALS,TRAIN
21790432,ACCOMMODATION_AND_MEALS,TRAIN
21790433,ACCOMMODATION_AND_MEALS,TRAIN
21790434,TRAVEL,TRAIN
21790435,ACCOMMODATION_AND_MEALS,TRAIN
21790436,ACCOMMODATION_AND_MEALS,TRAIN
21790437,ACCOMMODATION_AND_MEALS,TRAIN
21790438,ACCOMMODATION_AND_MEALS,TRAIN
21790439,ACCOMMODATION_AND_MEALS,TRAIN
21790440,ACCOMMODATION_AND_MEALS,TRAIN
21790441,ACCOMMODATION_AND_MEALS,TRAIN
21790442,ACCOMMODATION_AND_MEALS,TRAIN
21790443,ACCOMMODATION_AND_MEALS,TRAIN
21790444,ACCOMMODATION_AND_MEALS,TRAIN
21790445,ACCOMMODATION_AND_MEALS,TRAIN
21790446,ACCOMMODATION_AND_MEALS,TRAIN
21790447,MOTOR_EXPENSES,TRAIN
21790448,MOTOR_EXPENSES,TRAIN
21790449,TRAVEL,TRAIN
21790450,ACCOMMODATION_AND_MEALS,TRAIN
21790451,ACCOMMODATION_AND_MEALS,TRAIN
21790452,ACCOMMODATION_AND_MEALS,TRAIN
21790453,ACCOMMODATION_AND_MEALS,TRAIN
21790454,ACCOMMODATION_AND_MEALS,TRAIN
21790455,ACCOMMODATION_AND_MEALS,TRAIN
21790456,TRAVEL,TRAIN
21790457,ACCOMMODATION_AND_MEALS,TRAIN
21790458,ACCOMMODATION_AND_MEALS,TRAIN
21790459,ACCOMMODATION_AND_MEALS,TRAIN
21790460,ACCOMMODATION_AND_MEALS,TRAIN
21790461,ACCOMMODATION_AND_MEALS,TRAIN
21790462,ACCOMMODATION_AND_MEALS,TRAIN
21790463,ACCOMMODATION_AND_MEALS,TRAIN
21790464,ACCOMMODATION_AND_MEALS,TRAIN
21790465,ACCOMMODATION_AND_MEALS,TRAIN
21790466,ACCOMMODATION_AND_MEALS,TRAIN
21790467,ACCOMMODATION_AND_MEALS,TRAIN
21790468,ACCOMMODATION_AND_MEALS,TRAIN
21790469,ACCOMMODATION_AND_MEALS,TRAIN
21790470,ACCOMMODATION_AND_MEALS,TRAIN
21790471,ACCOMMODATION_AND_MEALS,TRAIN
21790472,ACCOMMODATION_AND_MEALS,TRAIN
21790473,ACCOMMODATION_AND_MEALS,TRAIN
21790474,ACCOMMODATION_AND_MEALS,TRAIN
21790475,ACCOMMODATION_AND_MEALS,TRAIN
21790476,ACCOMMODATION_AND_MEALS,TRAIN
21790477,ACCOMMODATION_AND_MEALS,TRAIN
21790478,ACCOMMODATION_AND_MEALS,TRAIN
21790479,ACCOMMODATION_AND_MEALS,TRAIN
21790480,ACCOMMODATION_AND_MEALS,TRAIN
21790481,ACCOMMODATION_AND_MEALS,TRAIN
21790482,ACCOMMODATION_AND_MEALS,TRAIN
21790483,ACCOMMODATION_AND_MEALS,TRAIN
21790484,ACCOMMODATION_AND_MEALS,TRAIN
21790485,ACCOMMODATION_AND_MEALS,TRAIN
21790486,ACCOMMODATION_AND_MEALS,TRAIN
21790487,ACCOMMODATION_AND_MEALS,TRAIN
21790488,ACCOMMODATION_AND_MEALS,TRAIN
21790489,ACCOMMODATION_AND_MEALS,TRAIN
21790490,ACCOMMODATION_AND_MEALS,TRAIN
21790491,ACCOMMODATION_AND_MEALS,TRAIN
21790492,ACCOMMODATION_AND_MEALS,TRAIN
21790493,ACCOMMODATION_AND_MEALS,TRAIN
21790494,ACCOMMODATION_AND_MEALS,TRAIN
21790495,ACCOMMODATION_AND_MEALS,TRAIN
21790496,ACCOMMODATION_AND_MEALS,TRAIN
21790497,ACCOMMODATION_AND_MEALS,TRAIN
21790498,ACCOMMODATION_AND_MEALS,TRAIN
21790499,ACCOMMODATION_AND_MEALS,TRAIN
21790500,ACCOMMODATION_AND_MEALS,TRAIN
21790501,ACCOMMODATION_AND_MEALS,TRAIN
21790502,ACCOMMODATION_AND_MEALS,TRAIN
21790503,ACCOMMODATION_AND_MEALS,TRAIN
21790504,ACCOMMODATION_AND_MEALS,TRAIN
21790505,ACCOMMODATION_AND_MEALS,TRAIN
21790506,ACCOMMODATION_AND_MEALS,TRAIN
21790507,ACCOMMODATION_AND_MEALS,TRAIN
21790508,ACCOMMODATION_AND_MEALS,TRAIN
21790509,ACCOMMODATION_AND_MEALS,TRAIN
21790510,ACCOMMODATION_AND_MEALS,TRAIN
21790511,ACCOMMODATION_AND_MEALS,TRAIN
21790512,ACCOMMODATION_AND_MEALS,TRAIN
21790513,ACCOMMODATION_AND_MEALS,TRAIN
21790514,ACCOMMODATION_AND_MEALS,TRAIN
21790515,ACCOMMODATION_AND_MEALS,TRAIN
21790516,ACCOMMODATION_AND_MEALS,TRAIN
21790517,ACCOMMODATION_AND_MEALS,TRAIN
21790518,ACCOMMODATION_AND_MEALS,TRAIN
21790519,ACCOMMODATION_AND_MEALS,TRAIN
21790520,ACCOMMODATION_AND_MEALS,TRAIN
21790521,ACCOMMODATION_AND_MEALS,TRAIN
21790522,ACCOMMODATION_AND_MEALS,TRAIN
21790523,ACCOMMODATION_AND_MEALS,TRAIN
21790524,ACCOMMODATION_AND_MEALS,TRAIN
21790525,ACCOMMODATION_AND_MEALS,TRAIN
21790526,ACCOMMODATION_AND_MEALS,TRAIN
21790527,ACCOMMODATION_AND_MEALS,TRAIN
21790528,ACCOMMODATION_AND_MEALS,TRAIN
21790529,ACCOMMODATION_AND_MEALS,TRAIN
21790530,ACCOMMODATION_AND_MEALS,TRAIN
21790531,ACCOMMODATION_AND_MEALS,TRAIN
21790532,ACCOMMODATION_AND_MEALS,TRAIN
21790533,ACCOMMODATION_AND_MEALS,TRAIN
21790534,ACCOMMODATION_AND_MEALS,TRAIN
21790535,ACCOMMODATION_AND_MEALS,TRAIN
21790536,ACCOMMODATION_AND_MEALS,TRAIN
21790537,ACCOMMODATION_AND_MEALS,TRAIN
21790538,ACCOMMODATION_AND_MEALS,TRAIN
21790539,ACCOMMODATION_AND_MEALS,TRAIN
21790540,ACCOMMODATION_AND_MEALS,TRAIN
21790541,ACCOMMODATION_AND_MEALS,TRAIN
21790542,ACCOMMODATION_AND_MEALS,TRAIN
21790543,ACCOMMODATION_AND_MEALS,TRAIN
21790544,ACCOMMODATION_AND_MEALS,TRAIN
21790545,MOTOR_EXPENSES,TRAIN
21790546,ACCOMMODATION_AND_MEALS,TRAIN
21790547,ACCOMMODATION_AND_MEALS,TRAIN
21790548,ACCOMMODATION_AND_MEALS,TRAIN
21790549,ACCOMMODATION_AND_MEALS,TRAIN
21790550,ACCOMMODATION_AND_MEALS,TRAIN
21790551,ACCOMMODATION_AND_MEALS,TRAIN
21790552,ACCOMMODATION_AND_MEALS,TRAIN
21790553,ACCOMMODATION_AND_MEALS,TRAIN
21790554,ACCOMMODATION_AND_MEALS,TRAIN
21790555,ACCOMMODATION_AND_MEALS,TRAIN
21790556,ACCOMMODATION_AND_MEALS,TRAIN
21790557,ACCOMMODATION_AND_MEALS,TRAIN
21790558,ACCOMMODATION_AND_MEALS,TRAIN
21790559,ACCOMMODATION_AND_MEALS,TRAIN
21790560,ACCOMMODATION_AND_MEALS,TRAIN
21790561,ACCOMMODATION_AND_MEALS,TRAIN
21790562,ACCOMMODATION_AND_MEALS,TRAIN
21790563,ACCOMMODATION_AND_MEALS,TRAIN
21790564,ACCOMMODATION_AND_MEALS,TRAIN
21790565,ACCOMMODATION_AND_MEALS,TRAIN
21790566,ACCOMMODATION_AND_MEALS,TRAIN
21790567,ACCOMMODATION_AND_MEALS,TRAIN
21790568,ACCOMMODATION_AND_MEALS,TRAIN
21790569,ACCOMMODATION_AND_MEALS,TRAIN
21790570,ACCOMMODATION_AND_MEALS,TRAIN
21790571,ACCOMMODATION_AND_MEALS,TRAIN
21790572,MOTOR_EXPENSES,TRAIN
21790573,ACCOMMODATION_AND_MEALS,TRAIN
21790574,ACCOMMODATION_AND_MEALS,TRAIN
21790575,ACCOMMODATION_AND_MEALS,TRAIN
21790576,ACCOMMODATION_AND_MEALS,TRAIN
21790577,ACCOMMODATION_AND_MEALS,TRAIN
21790578,ACCOMMODATION_AND_MEALS,TRAIN
21790579,ACCOMMODATION_AND_MEALS,TRAIN
21790580,ACCOMMODATION_AND_MEALS,TRAIN
21790581,ACCOMMODATION_AND_MEALS,TRAIN
21790582,ACCOMMODATION_AND_MEALS,TRAIN
21790583,ACCOMMODATION_AND_MEALS,TRAIN
21790584,ACCOMMODATION_AND_MEALS,TRAIN
21790585,ACCOMMODATION_AND_MEALS,TRAIN
21790586,TRAVEL,TRAIN
21790587,ACCOMMODATION_AND_MEALS,TRAIN
21790588,ACCOMMODATION_AND_MEALS,TRAIN
21790589,ACCOMMODATION_AND_MEALS,TRAIN
21790590,ACCOMMODATION_AND_MEALS,TRAIN
21790591,ACCOMMODATION_AND_MEALS,TRAIN
21790592,ACCOMMODATION_AND_MEALS,TRAIN
21790593,ACCOMMODATION_AND_MEALS,TRAIN
21790594,ACCOMMODATION_AND_MEALS,TRAIN
21790595,ACCOMMODATION_AND_MEALS,TRAIN
21790596,ACCOMMODATION_AND_MEALS,TRAIN
21790597,ACCOMMODATION_AND_MEALS,TRAIN
21790598,ACCOMMODATION_AND_MEALS,TRAIN
21790599,TRAVEL,TRAIN
21790600,ACCOMMODATION_AND_MEALS,TRAIN
21790601,ACCOMMODATION_AND_MEALS,TRAIN
21790602,ACCOMMODATION_AND_MEALS,TRAIN
21790603,ACCOMMODATION_AND_MEALS,TRAIN
21790604,TRAVEL,TRAIN
21790605,ACCOMMODATION_AND_MEALS,TRAIN
21790606,ACCOMMODATION_AND_MEALS,TRAIN
21790607,ACCOMMODATION_AND_MEALS,TRAIN
21790608,ACCOMMODATION_AND_MEALS,TRAIN
21790609,ACCOMMODATION_AND_MEALS,TRAIN
21790610,ACCOMMODATION_AND_MEALS,TRAIN
21790611,ACCOMMODATION_AND_MEALS,TRAIN
21790612,ACCOMMODATION_AND_MEALS,TRAIN
21790613,ACCOMMODATION_AND_MEALS,TRAIN
21790614,ACCOMMODATION_AND_MEALS,TRAIN
21790615,ACCOMMODATION_AND_MEALS,TRAIN
21790616,ACCOMMODATION_AND_MEALS,TRAIN
21790617,ACCOMMODATION_AND_MEALS,TRAIN
21790618,ACCOMMODATION_AND_MEALS,TRAIN
21790619,MOTOR_EXPENSES,TRAIN
21790620,ACCOMMODATION_AND_MEALS,TRAIN
21790621,MOTOR_EXPENSES,TRAIN
21790622,ACCOMMODATION_AND_MEALS,TRAIN
21790623,ACCOMMODATION_AND_MEALS,TRAIN
21790624,ACCOMMODATION_AND_MEALS,TRAIN
21790625,ACCOMMODATION_AND_MEALS,TRAIN
21790626,ACCOMMODATION_AND_MEALS,TRAIN
21790627,ACCOMMODATION_AND_MEALS,TRAIN
21790628,ACCOMMODATION_AND_MEALS,TRAIN
21790629,ACCOMMODATION_AND_MEALS,TRAIN
21790630,ACCOMMODATION_AND_MEALS,TRAIN
21790631,ACCOMMODATION_AND_MEALS,TRAIN
21790632,ACCOMMODATION_AND_MEALS,TRAIN
21790633,ACCOMMODATION_AND_MEALS,TRAIN
21790634,MOTOR_EXPENSES,TRAIN
21790635,ACCOMMODATION_AND_MEALS,TRAIN
21790636,ACCOMMODATION_AND_MEALS,TRAIN
21790637,ACCOMMODATION_AND_MEALS,TRAIN
21790638,ACCOMMODATION_AND_MEALS,TRAIN
21790639,ACCOMMODATION_AND_MEALS,TRAIN
21790640,ACCOMMODATION_AND_MEALS,TRAIN
21790641,ACCOMMODATION_AND_MEALS,TRAIN
21790642,ACCOMMODATION_AND_MEALS,TRAIN
21790643,ACCOMMODATION_AND_MEALS,TRAIN
21790644,ACCOMMODATION_AND_MEALS,TRAIN
21790645,ACCOMMODATION_AND_MEALS,TRAIN
21790646,ACCOMMODATION_AND_MEALS,TRAIN
21790647,ACCOMMODATION_AND_MEALS,TRAIN
21790648,ACCOMMODATION_AND_MEALS,TRAIN
21790649,ACCOMMODATION_AND_MEALS,TRAIN
21790650,ACCOMMODATION_AND_MEALS,TRAIN
21790651,ACCOMMODATION_AND_MEALS,TRAIN
21790652,ACCOMMODATION_AND_MEALS,TRAIN
21790653,ACCOMMODATION_AND_MEALS,TRAIN
21790654,ACCOMMODATION_AND_MEALS,TRAIN
21790655,ACCOMMODATION_AND_MEALS,TRAIN
21790656,ACCOMMODATION_AND_MEALS,TRAIN
21790657,ACCOMMODATION_AND_MEALS,TRAIN
21790658,ACCOMMODATION_AND_MEALS,TRAIN
21790659,ACCOMMODATION_AND_MEALS,TRAIN
21790660,ACCOMMODATION_AND_MEALS,TRAIN
21790661,ACCOMMODATION_AND_MEALS,TRAIN
21790662,ACCOMMODATION_AND_MEALS,TRAIN
21790663,ACCOMMODATION_AND_MEALS,TRAIN
21790664,ACCOMMODATION_AND_MEALS,TRAIN
21790665,ACCOMMODATION_AND_MEALS,TRAIN
21790666,ACCOMMODATION_AND_MEALS,TRAIN
21790667,ACCOMMODATION_AND_MEALS,TRAIN
21790668,ACCOMMODATION_AND_MEALS,TRAIN
21790669,TRAVEL,TRAIN
21790670,ACCOMMODATION_AND_MEALS,TRAIN
21790671,ACCOMMODATION_AND_MEALS,TRAIN
21790672,ACCOMMODATION_AND_MEALS,TRAIN
21790673,ACCOMMODATION_AND_MEALS,TRAIN
21790674,ACCOMMODATION_AND_MEALS,TRAIN
21790675,ACCOMMODATION_AND_MEALS,TRAIN
21790676,ACCOMMODATION_AND_MEALS,TRAIN
21790677,ACCOMMODATION_AND_MEALS,TRAIN
21790678,ACCOMMODATION_AND_MEALS,TRAIN
21790679,ACCOMMODATION_AND_MEALS,TRAIN
21790680,ACCOMMODATION_AND_MEALS,TRAIN
21790681,ACCOMMODATION_AND_MEALS,TRAIN
21790682,ACCOMMODATION_AND_MEALS,TRAIN
21790683,ACCOMMODATION_AND_MEALS,TRAIN
21790684,ACCOMMODATION_AND_MEALS,TRAIN
21790685,ACCOMMODATION_AND_MEALS,TRAIN
21790686,ACCOMMODATION_AND_MEALS,TRAIN
21790687,ACCOMMODATION_AND_MEALS,TRAIN
21790688,ACCOMMODATION_AND_MEALS,TRAIN
21790689,ACCOMMODATION_AND_MEALS,TRAIN
21790690,ACCOMMODATION_AND_MEALS,TRAIN
21790691,ACCOMMODATION_AND_MEALS,TRAIN
21790692,ACCOMMODATION_AND_MEALS,TRAIN
21790693,ACCOMMODATION_AND_MEALS,TRAIN
21790694,ACCOMMODATION_AND_MEALS,TRAIN
21790695,ACCOMMODATION_AND_MEALS,TRAIN
21790696,ACCOMMODATION_AND_MEALS,TRAIN
21790697,ACCOMMODATION_AND_MEALS,TRAIN
21790698,ACCOMMODATION_AND_MEALS,TRAIN
21790699,ACCOMMODATION_AND_MEALS,TRAIN
21790700,ACCOMMODATION_AND_MEALS,TRAIN
21790701,ACCOMMODATION_AND_MEALS,TRAIN
21790702,ACCOMMODATION_AND_MEALS,TRAIN
21790703,ACCOMMODATION_AND_MEALS,TRAIN
21790704,ACCOMMODATION_AND_MEALS,TRAIN
21790705,ACCOMMODATION_AND_MEALS,TRAIN
21790706,ACCOMMODATION_AND_MEALS,TRAIN
21790707,ACCOMMODATION_AND_MEALS,TRAIN
21790708,TRAVEL,TRAIN
21790709,ACCOMMODATION_AND_MEALS,TRAIN
21790710,ACCOMMODATION_AND_MEALS,TRAIN
21790711,ACCOMMODATION_AND_MEALS,TRAIN
21790712,TRAVEL,TRAIN
21790713,ACCOMMODATION_AND_MEALS,TRAIN
21790714,ACCOMMODATION_AND_MEALS,TRAIN
21790715,ACCOMMODATION_AND_MEALS,TRAIN
21790716,ACCOMMODATION_AND_MEALS,TRAIN
21790717,ACCOMMODATION_AND_MEALS,TRAIN
21790718,ACCOMMODATION_AND_MEALS,TRAIN
21790719,ACCOMMODATION_AND_MEALS,TRAIN
21790720,ACCOMMODATION_AND_MEALS,TRAIN
21790721,ACCOMMODATION_AND_MEALS,TRAIN
21790722,ACCOMMODATION_AND_MEALS,TRAIN
21790723,ACCOMMODATION_AND_MEALS,TRAIN
21790724,ACCOMMODATION_AND_MEALS,TRAIN
21790725,ACCOMMODATION_AND_MEALS,TRAIN
21790726,ACCOMMODATION_AND_MEALS,TRAIN
21790727,ACCOMMODATION_AND_MEALS,TRAIN
21790728,ACCOMMODATION_AND_MEALS,TRAIN
21790729,ACCOMMODATION_AND_MEALS,TRAIN
21790730,ACCOMMODATION_AND_MEALS,TRAIN
21790731,ACCOMMODATION_AND_MEALS,TRAIN
21790732,ACCOMMODATION_AND_MEALS,TRAIN
21790733,ACCOMMODATION_AND_MEALS,TRAIN
21790734,ACCOMMODATION_AND_MEALS,TRAIN
21790735,ACCOMMODATION_AND_MEALS,TRAIN
21790736,ACCOMMODATION_AND_MEALS,TRAIN
21790737,ACCOMMODATION_AND_MEALS,TRAIN
21790738,ACCOMMODATION_AND_MEALS,TRAIN
21790739,ACCOMMODATION_AND_MEALS,TRAIN
21790740,ACCOMMODATION_AND_MEALS,TRAIN
21790741,ACCOMMODATION_AND_MEALS,TRAIN
21790742,ACCOMMODATION_AND_MEALS,TRAIN
21790743,ACCOMMODATION_AND_MEALS,TRAIN
21790744,ACCOMMODATION_AND_MEALS,TRAIN
21790745,ACCOMMODATION_AND_MEALS,TRAIN
21790746,ACCOMMODATION_AND_MEALS,TRAIN
21790747,ACCOMMODATION_AND_MEALS,TRAIN
21790748,ACCOMMODATION_AND_MEALS,TRAIN
21790749,ACCOMMODATION_AND_MEALS,TRAIN
21790750,ACCOMMODATION_AND_MEALS,TRAIN
21790751,ACCOMMODATION_AND_MEALS,TRAIN
21790752,ACCOMMODATION_AND_MEALS,TRAIN
21790753,ACCOMMODATION_AND_MEALS,TRAIN
21790754,ACCOMMODATION_AND_MEALS,TRAIN
21790755,ACCOMMODATION_AND_MEALS,TRAIN
21790756,ACCOMMODATION_AND_MEALS,TRAIN
21790757,ACCOMMODATION_AND_MEALS,TRAIN
21790758,ACCOMMODATION_AND_MEALS,TRAIN
21790759,ACCOMMODATION_AND_MEALS,TRAIN
21790760,MOTOR_EXPENSES,TRAIN
21790761,ACCOMMODATION_AND_MEALS,TRAIN
21790762,ACCOMMODATION_AND_MEALS,TRAIN
21790763,ACCOMMODATION_AND_MEALS,TRAIN
21790764,ACCOMMODATION_AND_MEALS,TRAIN
21790765,ACCOMMODATION_AND_MEALS,TRAIN
21790766,ACCOMMODATION_AND_MEALS,TRAIN
21790767,ACCOMMODATION_AND_MEALS,TRAIN
21790768,ACCOMMODATION_AND_MEALS,TRAIN
21790769,TRAVEL,TRAIN
21790770,ACCOMMODATION_AND_MEALS,TRAIN
21790771,ACCOMMODATION_AND_MEALS,TRAIN
21790772,ACCOMMODATION_AND_MEALS,TRAIN
21790773,ACCOMMODATION_AND_MEALS,TRAIN
21790774,ACCOMMODATION_AND_MEALS,TRAIN
21790775,ACCOMMODATION_AND_MEALS,TRAIN
21790776,MOTOR_EXPENSES,TRAIN
21790777,ACCOMMODATION_AND_MEALS,TRAIN
21790778,ACCOMMODATION_AND_MEALS,TRAIN
21790779,ACCOMMODATION_AND_MEALS,TRAIN
21790780,ACCOMMODATION_AND_MEALS,TRAIN
21790781,ACCOMMODATION_AND_MEALS,TRAIN
21790782,ACCOMMODATION_AND_MEALS,TRAIN
21790783,ACCOMMODATION_AND_MEALS,TRAIN
21790784,ACCOMMODATION_AND_MEALS,TRAIN
21790785,ACCOMMODATION_AND_MEALS,TRAIN
21790786,ACCOMMODATION_AND_MEALS,TRAIN
21790787,ACCOMMODATION_AND_MEALS,TRAIN
21790788,ACCOMMODATION_AND_MEALS,TRAIN
21790789,ACCOMMODATION_AND_MEALS,TRAIN
21790790,ACCOMMODATION_AND_MEALS,TRAIN
21790791,ACCOMMODATION_AND_MEALS,TRAIN
21790792,ACCOMMODATION_AND_MEALS,TRAIN
21790793,MOTOR_EXPENSES,TRAIN
21790794,ACCOMMODATION_AND_MEALS,TRAIN
21790795,ACCOMMODATION_AND_MEALS,TRAIN
21790796,ACCOMMODATION_AND_MEALS,TRAIN
21790797,ACCOMMODATION_AND_MEALS,TRAIN
21790798,ACCOMMODATION_AND_MEALS,TRAIN
21790799,ACCOMMODATION_AND_MEALS,TRAIN
21790800,ACCOMMODATION_AND_MEALS,TRAIN
21790801,ACCOMMODATION_AND_MEALS,TRAIN
21790802,ACCOMMODATION_AND_MEALS,TRAIN
21790803,ACCOMMODATION_AND_MEALS,TRAIN
21790804,ACCOMMODATION_AND_MEALS,TRAIN
21790805,ACCOMMODATION_AND_MEALS,TRAIN
21790806,ACCOMMODATION_AND_MEALS,TRAIN
21790807,ACCOMMODATION_AND_MEALS,TRAIN
21790808,ACCOMMODATION_AND_MEALS,TRAIN
21790809,ACCOMMODATION_AND_MEALS,TRAIN
21790810,ACCOMMODATION_AND_MEALS,TRAIN
21790811,ACCOMMODATION_AND_MEALS,TRAIN
21790812,ACCOMMODATION_AND_MEALS,TRAIN
21790813,ACCOMMODATION_AND_MEALS,TRAIN
21790814,ACCOMMODATION_AND_MEALS,TRAIN
21790815,ACCOMMODATION_AND_MEALS,TRAIN
21790816,ACCOMMODATION_AND_MEALS,TRAIN
21790817,TRAVEL,TRAIN
21790818,ACCOMMODATION_AND_MEALS,TRAIN
21790819,ACCOMMODATION_AND_MEALS,TRAIN
21790820,ACCOMMODATION_AND_MEALS,TRAIN
21790821,ACCOMMODATION_AND_MEALS,TRAIN
21790822,ACCOMMODATION_AND_MEALS,TRAIN
21790823,ACCOMMODATION_AND_MEALS,TRAIN
21790824,ACCOMMODATION_AND_MEALS,TRAIN
21790825,ACCOMMODATION_AND_MEALS,TRAIN
21790826,ACCOMMODATION_AND_MEALS,TRAIN
